MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
3.1425025,1.0,-0.4667777,-0.37205884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,2.0,-0.064686224,2.1757977,-1.1981298,-0.13651542,0.0,0.0,2.0,5.0,1.0,-0.5735595,-0.6877701,-3.0832555,1.0,1.0,0.0,3.0,0.0,0.12320354,0.0,-0.28898284,-1.2143686,-1.2875199,0.0,-0.1488451,1.0,0.0,-1.7251445,-0.79608333,4.685655,-1.5146514,1.113672,-0.23973493,-1.0258002,-0.7585205,-1.0599384,-0.2116843,-0.76895064,-0.9344714,0.0,-0.9513466,0.0,4.0,-4.112945,3.0,-2.364498,-2.224523,3.0,2.0,1.0,-0.32616845,-0.70725995,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-0.120901845,-1.3669846,0.0,0.0,84500.0
1.4899362,0.0,0.014023622,-0.5598739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,1.0,-0.064686224,-0.5172837,0.15941463,-0.4270422,0.0,0.0,7.0,4.0,1.0,-0.5735595,-0.6877701,-0.23837602,1.0,0.0,0.0,0.0,1.0,-0.73675156,0.0,-0.28898284,0.8842428,0.06633733,0.0,-1.1907613,0.0,0.0,-0.5391404,-0.79608333,-0.12036782,-1.1040361,-0.8189936,-0.23973493,0.80007386,-0.7585205,-1.0599384,-0.2116843,-0.76895064,-0.9344714,0.0,0.6102776,1.0,0.0,0.23911981,0.0,0.31569582,-0.14891848,0.0,0.0,0.0,-0.749517,2.4295783,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-1.6032859,-0.614762,0.0,0.0,128000.0
-0.28067034,1.0,-0.7059834,-0.61463636,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,-0.7947895,1.2781038,-1.363684,-1.6859915,0.0,0.0,5.0,5.0,1.0,-0.5735595,-0.6877701,2.6065035,2.0,1.0,0.0,0.0,6.0,-0.74604833,0.0,-0.28898284,-0.024853973,-0.9187273,0.0,0.8930712,0.0,0.0,-0.8586575,-0.79608333,-0.12036782,-1.3415488,-0.8189936,-0.23973493,-1.0258002,-0.7585205,0.16585231,-0.2116843,-0.76895064,-0.9344714,0.0,0.6102776,1.0,4.0,-4.112945,3.0,-2.364498,-2.224523,3.0,2.0,1.0,-0.749517,-0.70725995,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-0.120901845,-0.614762,0.0,0.0,87000.0
0.073450975,0.0,-0.036207523,-0.28991508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,-0.064686224,-0.5172837,-0.17169377,-0.9112535,0.0,0.0,0.0,0.0,0.0,0.9291653,-0.6877701,-0.23837602,1.0,1.0,0.0,0.0,4.0,0.174336,0.0,-0.28898284,-0.9475193,-0.9478425,0.0,-1.1907613,0.0,0.0,-1.3460565,0.79824793,-0.12036782,-0.3190362,-0.8189936,-0.23973493,-1.0258002,1.2313999,0.16585231,-0.2116843,-0.76895064,-0.31404713,0.0,0.6102776,3.0,0.0,0.21490498,0.0,0.31569582,-0.087593794,0.0,0.0,0.0,0.75217223,0.94531834,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,0.24969415,-1.3669846,0.0,0.0,155000.0
-0.87087256,0.0,-0.036207523,-0.14966226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,-0.7947895,1.2781038,-0.43658048,0.29927474,0.0,0.0,7.0,4.0,0.0,-0.09336546,-0.6877701,-0.23837602,1.0,1.0,0.0,0.0,3.0,0.30216715,1.0,-0.11563225,-0.34823912,-0.1035014,0.0,-1.1907613,0.0,2.0,-0.2819021,-0.79608333,-0.12036782,-0.91281813,-0.8189936,3.9657354,-1.0258002,1.2313999,0.16585231,-0.2116843,2.2610683,-0.31404713,0.0,-0.9513466,0.0,6.0,0.28534812,0.0,0.31569582,1.3134394,0.0,0.0,0.0,-0.749517,0.5168721,-0.35975835,6.0149436,-0.27051347,-0.058095325,0.0,4.0,0.0,-0.08777894,0.24969415,-1.3669846,0.0,1.0,150000.0
0.073450975,0.0,0.872774,0.3804184,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.6654171,0.38041008,-0.17169377,-0.9112535,0.0,0.0,1.0,1.0,0.0,1.172087,-0.6877701,-0.23837602,1.0,1.0,0.0,0.0,3.0,0.018614406,0.0,-0.28898284,-0.19898444,-0.30730787,0.0,0.8930712,0.0,0.0,0.15946469,1.3845354,-0.12036782,1.3093354,-0.8189936,-0.23973493,0.80007386,1.2313999,1.391643,-0.2116843,0.7460588,0.92680144,0.0,2.1719017,2.0,0.0,0.21490498,2.0,0.31569582,0.072793834,0.0,0.0,0.0,0.089192405,0.30264902,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,3.0,0.0,-0.08777894,-0.49149784,-1.3669846,0.0,0.0,226000.0
0.073450975,0.0,0.014023622,0.18002823,0.0,0.0,1.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,-0.064686224,-0.5172837,0.9540748,0.73506486,0.0,0.0,0.0,0.0,0.0,-0.34758583,1.065983,-0.23837602,0.0,0.0,0.0,0.0,0.0,0.5996651,0.0,-0.28898284,-0.61056554,-0.14232168,0.0,0.8930712,0.0,0.0,-0.36584303,1.5954136,-0.12036782,1.1020149,1.113672,-0.23973493,0.80007386,1.2313999,0.16585231,-0.2116843,0.7460588,0.30637714,0.0,0.6102776,1.0,2.0,0.2897508,0.0,0.31569582,-0.38478264,0.0,0.0,0.0,-0.55781204,0.027219292,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,0.24969415,0.8896832,0.0,0.0,244000.0
-0.87087256,0.0,0.25083926,-0.3104003,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,1.0,-0.7947895,0.38041008,-0.40346965,0.83190715,0.0,0.0,1.0,1.0,1.0,-0.5735595,-0.6877701,-0.23837602,1.0,1.0,0.0,0.0,3.0,-0.07435371,0.0,-0.28898284,0.20581236,0.029943317,0.0,-0.1488451,0.0,0.0,0.46002737,-0.79608333,-0.12036782,-0.3613054,1.113672,-0.23973493,-1.0258002,-0.7585205,0.16585231,-0.2116843,0.7460588,0.30637714,0.0,-0.9513466,0.0,1.0,0.23251577,1.0,0.31569582,0.7190617,0.0,0.0,0.0,-0.749517,-0.70725995,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,0.24969415,-0.614762,0.0,0.0,150750.0
-0.87087256,0.0,0.014023622,-0.36465576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,1.3955203,-0.5172837,0.98718566,0.83190715,0.0,0.0,0.0,0.0,0.0,0.19475095,1.065983,-0.23837602,0.0,2.0,0.0,0.0,0.0,1.3201679,0.0,-0.28898284,-0.68971574,0.52490187,0.0,0.8930712,0.0,0.0,0.3760864,-0.79608333,-0.12036782,-0.42370284,1.113672,-0.23973493,0.80007386,-0.7585205,-1.0599384,-0.2116843,0.7460588,-0.31404713,0.0,-0.9513466,0.0,0.0,0.29195216,2.0,0.31569582,-0.0026826959,0.0,0.0,0.0,0.78412306,-0.32471868,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-0.120901845,0.8896832,0.0,0.0,220000.0
-0.87087256,0.0,0.39436266,-0.011539084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,-0.7947895,0.38041008,-0.10547209,0.39611697,0.0,0.0,7.0,4.0,1.0,-0.5735595,-0.6877701,-0.23837602,1.0,1.0,0.0,0.0,3.0,0.30913976,0.0,-0.28898284,0.73272663,0.9955978,0.0,-0.1488451,0.0,0.0,1.5268894,-0.79608333,-0.12036782,0.43174574,-0.8189936,-0.23973493,0.80007386,1.2313999,0.16585231,-0.2116843,-0.76895064,0.30637714,1.0,0.6102776,1.0,0.0,0.21930768,0.0,0.31569582,-0.14891848,0.0,0.0,0.0,-0.749517,0.76169854,2.5817907,-0.116461135,-0.27051347,-0.058095325,0.0,1.0,0.0,-0.08777894,0.24969415,-1.3669846,0.0,0.0,180000.0
-0.87087256,0.0,0.49004492,-0.0049473024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.6654171,0.38041008,-0.03925041,-0.717569,1.0,0.0,7.0,4.0,0.0,1.0534508,-0.6877701,-0.23837602,0.0,1.0,0.0,0.0,2.0,-1.0156559,0.0,-0.28898284,1.6666992,0.6146738,0.0,-0.1488451,0.0,0.0,1.4212863,-0.79608333,-0.12036782,0.35324576,-0.8189936,-0.23973493,0.80007386,-0.7585205,0.16585231,-0.2116843,-0.76895064,0.30637714,0.0,0.6102776,2.0,0.0,0.22371037,1.0,0.31569582,0.27563703,0.0,0.0,0.0,0.033278443,-0.70725995,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,1.0,0.0,-0.08777894,-0.49149784,0.1374606,0.0,0.0,174000.0
-0.87087256,0.0,0.014023622,-0.009510843,0.0,0.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,1.0,-0.7947895,-0.5172837,-0.13858293,-0.86283237,0.0,0.0,1.0,1.0,0.0,0.53371143,-0.6877701,-0.23837602,1.0,1.0,0.0,0.0,4.0,0.5996651,0.0,-0.28898284,-0.10852706,0.3963097,0.0,-1.1907613,0.0,0.0,0.15404914,-0.79608333,-0.12036782,-0.58875406,-0.8189936,-0.23973493,0.80007386,-0.7585205,0.16585231,-0.2116843,-0.76895064,-0.9344714,0.0,0.6102776,3.0,0.0,0.21710633,0.0,-1.024401,-0.72442704,0.0,0.0,0.0,-0.749517,0.99122334,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,0.24969415,-0.614762,0.0,0.0,143000.0
0.78169364,0.0,0.5857272,0.06299876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.6654171,-0.5172837,0.5567447,0.20243247,0.0,0.0,0.0,0.0,0.0,-0.1781056,-0.6877701,-0.23837602,1.0,1.0,0.0,0.0,2.0,-1.0156559,0.0,-0.28898284,3.0303442,2.077713,0.0,-0.1488451,0.0,0.0,2.171339,-0.79608333,-0.12036782,0.91079694,-0.8189936,-0.23973493,2.625948,-0.7585205,2.6174338,4.320846,-0.76895064,1.5472257,0.0,-0.9513466,0.0,6.0,0.26553598,1.0,1.6557926,1.3889159,0.0,0.0,0.0,-0.749517,-0.70725995,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,0.24969415,-1.3669846,0.0,5.0,171000.0
0.073450975,0.0,0.155157,-0.14023094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3955203,-0.5172837,0.92096394,0.73506486,0.0,0.0,0.0,0.0,0.0,1.2342298,1.065983,-0.23837602,0.0,0.0,0.0,2.0,0.0,0.53691167,0.0,-0.28898284,-0.52236956,-0.11320647,0.0,0.8930712,0.0,0.0,-0.41458294,1.1690226,-0.12036782,0.6954252,-0.8189936,-0.23973493,0.80007386,1.2313999,0.16585231,-0.2116843,0.7460588,0.30637714,0.0,2.1719017,1.0,0.0,0.28754947,2.0,1.6557926,0.8888838,0.0,0.0,0.0,1.0397297,0.91471505,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,3.0,0.0,-0.08777894,2.1026742,0.1374606,0.0,0.0,230000.0
0.073450975,0.0,-0.22757205,0.50474954,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.064686224,-0.5172837,0.8547423,0.5898015,0.0,0.0,0.0,0.0,1.0,-0.5735595,-0.6877701,-0.23837602,0.0,0.0,0.0,0.0,0.0,0.8925147,0.0,-0.28898284,-1.0402381,-0.2976028,0.0,0.8930712,0.0,0.0,-0.6203736,1.1412145,-0.12036782,0.518297,1.113672,-0.23973493,0.80007386,1.2313999,0.16585231,-0.2116843,0.7460588,0.30637714,0.0,-0.9513466,0.0,0.0,0.28314677,0.0,0.31569582,-0.007399979,0.0,0.0,0.0,1.4550905,0.8076035,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,1.0,0.0,-0.08777894,0.62029016,0.8896832,0.0,0.0,231500.0
-0.87087256,0.0,0.011633609,0.0051939,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,-1.5248928,-0.5172837,-0.006139571,-0.66914785,0.0,0.0,3.0,3.0,1.0,-0.5735595,-0.6877701,-0.23837602,1.0,1.0,0.0,0.0,1.0,-0.011600233,0.0,-0.28898284,-0.30527186,-0.45288393,0.0,-1.1907613,0.0,0.0,-0.79367095,-0.79608333,-0.12036782,-1.2932411,-0.8189936,-0.23973493,-1.0258002,-0.7585205,0.16585231,-0.2116843,-0.76895064,-0.9344714,0.0,0.6102776,5.0,4.0,-4.112945,3.0,-2.364498,-2.224523,3.0,2.0,0.0,-0.749517,-0.70725995,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-0.86209387,1.6419058,4.0,0.0,115000.0
-0.87087256,0.0,0.39436266,0.121310666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6654171,-0.5172837,1.119629,0.9771705,0.0,0.0,0.0,0.0,1.0,-0.5735595,1.065983,-0.23837602,0.0,0.0,0.0,3.0,0.0,2.0058079,0.0,-0.28898284,-0.300749,1.6579689,0.0,0.8930712,0.0,0.0,1.5620905,-0.79608333,-0.12036782,0.45791242,1.113672,-0.23973493,0.80007386,-0.7585205,0.16585231,-0.2116843,0.7460588,0.30637714,0.0,-0.9513466,0.0,0.0,0.30075756,2.0,0.31569582,0.8888838,0.0,0.0,0.0,0.5285164,-0.34002033,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-1.9738818,-1.3669846,0.0,0.0,260000.0
-0.1626299,0.0,0.05947474,-0.19560191,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,3.0,0.0,0.0,2.0,-0.7947895,-1.4149774,-0.6352455,-1.5891492,0.0,0.0,4.0,5.0,1.0,-0.5735595,-0.6877701,-3.0832555,1.0,1.0,0.0,0.0,3.0,0.16271499,0.0,-0.28898284,-0.37085348,-0.34127563,0.0,-2.2326777,0.0,0.0,-0.66911346,0.3046541,-0.12036782,-0.24456184,-0.8189936,-0.23973493,0.80007386,-0.7585205,1.391643,-0.2116843,-0.76895064,-0.31404713,0.0,-0.9513466,0.0,1.0,0.2897508,1.0,0.31569582,1.1719209,0.0,0.0,0.0,-0.749517,-0.70725995,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,1.0,0.0,-0.08777894,-0.120901845,1.6419058,0.0,0.0,166000.0
-0.87087256,0.0,0.39436266,-0.011539084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6654171,-0.5172837,0.92096394,0.6866438,0.0,0.0,0.0,0.0,0.0,0.46027002,1.065983,-0.23837602,0.0,0.0,0.0,1.0,0.0,0.5624779,0.0,-0.28898284,0.5518119,1.0659596,0.0,0.8930712,0.0,0.0,0.93117964,-0.79608333,-0.12036782,-0.011074688,1.113672,-0.23973493,0.80007386,-0.7585205,0.16585231,-0.2116843,0.7460588,-0.31404713,0.0,-0.9513466,0.0,0.0,0.28754947,0.0,0.31569582,0.49734932,0.0,0.0,0.0,0.40071306,-0.26351207,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-0.120901845,0.8896832,0.0,0.0,204000.0
0.78169364,1.0,0.011633609,-0.13678293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,2.0,1.0,-0.7947895,-0.5172837,-0.27102628,-1.0565169,0.0,0.0,3.0,3.0,0.0,1.3246192,-0.6877701,-0.23837602,1.0,1.0,0.0,0.0,3.0,2.0801823,0.0,-0.28898284,-0.38668352,1.6434113,0.0,-1.1907613,0.0,0.0,1.5458438,-0.79608333,-0.12036782,0.4458355,1.113672,-0.23973493,0.80007386,-0.7585205,3.8432245,4.320846,-0.76895064,2.16765,0.0,-0.9513466,0.0,1.0,0.20830093,1.0,0.31569582,0.15298766,0.0,0.0,0.0,-0.749517,-0.70725995,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,1.7320782,-1.3669846,4.0,1.0,125000.0
2.43426,1.0,-2.1890585,-0.8038712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,-0.064686224,-0.5172837,1.0865182,1.0255916,0.0,0.0,0.0,0.0,2.0,-0.29109243,1.065983,-0.23837602,0.0,0.0,0.0,0.0,2.0,-1.0156559,0.0,-0.28898284,0.91137993,-0.19569957,0.0,0.8930712,0.0,0.0,-0.50664717,0.9164323,-0.12036782,0.4075919,-0.8189936,-0.23973493,0.80007386,-0.7585205,0.16585231,-0.2116843,0.7460588,0.30637714,2.0,-0.9513466,0.0,1.0,0.2985562,1.0,0.31569582,-0.4319555,0.0,0.0,0.0,-0.749517,-0.095193915,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-0.86209387,-1.3669846,0.0,0.0,130000.0
-0.6347917,1.0,-0.8973479,-0.43899077,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,-0.7947895,1.2781038,-1.3305732,0.39611697,0.0,0.0,2.0,5.0,1.0,-0.5735595,-0.6877701,-0.23837602,2.0,1.0,0.0,0.0,4.0,-0.52989745,0.0,-0.28898284,-0.1379257,-0.8143978,0.0,-1.1907613,0.0,2.0,-0.7638855,-0.79608333,-0.12036782,-1.2711002,1.113672,-0.23973493,-1.0258002,-0.7585205,-1.0599384,-0.2116843,-0.76895064,-0.9344714,0.0,-0.9513466,0.0,1.0,0.13785781,1.0,-1.024401,-1.3754121,1.0,0.0,0.0,-0.366107,-0.70725995,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,1.7320782,0.8896832,0.0,0.0,105000.0
0.073450975,0.0,0.014023622,-0.09571107,0.0,0.0,1.0,0.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.6654171,-0.5172837,0.98718566,0.783486,0.0,0.0,0.0,0.0,0.0,0.44332197,1.065983,-0.23837602,0.0,0.0,0.0,0.0,2.0,-1.0156559,0.0,-0.28898284,0.7168966,-0.40435857,0.0,0.8930712,0.0,0.0,-0.73951554,1.8711772,-0.12036782,1.0637712,-0.8189936,-0.23973493,0.80007386,1.2313999,0.16585231,-0.2116843,0.7460588,0.92680144,0.0,0.6102776,2.0,2.0,0.29195216,2.0,0.31569582,-0.17722218,0.0,0.0,0.0,0.40071306,0.027219292,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-0.49149784,1.6419058,0.0,0.0,222500.0
-0.87087256,0.0,-0.32325432,-0.29904217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.6654171,-0.5172837,1.0865182,0.9771705,0.0,0.0,0.0,0.0,0.0,0.10436149,-0.6877701,-0.23837602,0.0,0.0,0.0,0.0,0.0,0.5648021,0.0,-0.28898284,-0.37763777,0.071189865,0.0,0.8930712,0.0,0.0,-0.20879227,-0.79608333,-0.12036782,-0.858472,1.113672,-0.23973493,-1.0258002,-0.7585205,0.16585231,-0.2116843,0.7460588,-0.31404713,0.0,-0.9513466,0.0,4.0,-4.112945,3.0,-2.364498,-2.224523,3.0,2.0,0.0,-0.749517,-0.70725995,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-0.86209387,0.1374606,0.0,0.0,141000.0
-0.1626299,1.0,0.014023622,-0.42682132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,-0.7947895,-1.4149774,-1.1650189,-1.6859915,0.0,0.0,1.0,1.0,1.0,-0.5735595,-0.6877701,-0.23837602,2.0,0.0,0.0,0.0,2.0,-1.0156559,0.0,-0.28898284,0.7440338,-0.37524337,0.0,-0.1488451,0.0,2.0,-0.7070223,0.24208584,-0.12036782,-0.32708746,-0.8189936,-0.23973493,-1.0258002,-0.7585205,0.16585231,-0.2116843,-0.76895064,0.30637714,0.0,-0.9513466,0.0,1.0,0.14886454,1.0,-1.024401,-1.0923752,1.0,0.0,0.0,0.8480247,1.0371282,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-0.86209387,-1.3669846,0.0,0.0,115000.0
-0.87087256,0.0,2.40369,-0.009409431,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7947895,0.38041008,0.12630379,-0.47546333,0.0,0.0,3.0,3.0,1.0,-0.5735595,-0.6877701,-0.23837602,1.0,1.0,0.0,3.0,4.0,0.6484734,0.0,-0.28898284,-0.71006864,-0.19812584,0.0,-1.1907613,0.0,0.0,-0.50935495,-0.79608333,-0.12036782,-1.081895,-0.8189936,-0.23973493,-1.0258002,1.2313999,0.16585231,-0.2116843,-0.76895064,-0.9344714,0.0,-0.9513466,0.0,0.0,0.23471712,1.0,0.31569582,-0.14891848,0.0,0.0,0.0,-0.749517,-0.70725995,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,1.0,0.0,-0.08777894,-1.9738818,-0.614762,0.0,0.0,122000.0
-0.87087256,0.0,1.7817554,0.34908208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.3955203,-0.5172837,1.1858506,1.1224339,1.0,0.0,0.0,0.0,2.0,1.8895534,1.065983,-0.23837602,0.0,2.0,0.0,1.0,0.0,2.238228,0.0,-0.28898284,-0.58116686,1.5997384,0.0,0.8930712,0.0,0.0,1.4971039,-0.79608333,-0.12036782,0.40960473,1.113672,-0.23973493,0.80007386,-0.7585205,-1.0599384,-0.2116843,0.7460588,-0.31404713,0.0,0.6102776,2.0,0.0,0.30516025,0.0,1.6557926,1.8606442,0.0,0.0,0.0,-0.749517,0.8535085,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-1.9738818,0.1374606,1.0,2.0,372402.0
0.073450975,0.0,0.014023622,0.44156983,0.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,-0.064686224,-0.5172837,-0.006139571,-0.66914785,0.0,0.0,3.0,3.0,0.0,0.8500745,-0.6877701,-0.23837602,1.0,1.0,0.0,0.0,3.0,-0.04878748,0.0,-0.28898284,-0.35728487,-0.54750836,0.0,-0.1488451,0.0,0.0,-0.16276015,1.2802551,-0.12036782,0.97923285,-0.8189936,-0.23973493,0.80007386,1.2313999,1.391643,-0.2116843,-0.76895064,0.92680144,0.0,0.6102776,2.0,0.0,0.22591172,0.0,0.31569582,0.110532105,0.0,0.0,0.0,-0.749517,0.30264902,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,2.0,0.0,-0.08777894,-0.120901845,-1.3669846,0.0,0.0,190000.0
-0.87087256,0.0,0.014023622,0.30942997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,-0.064686224,1.2781038,-0.37035882,-0.47546333,4.0,0.0,4.0,4.0,1.0,-0.5735595,-0.6877701,-0.23837602,1.0,0.0,0.0,1.0,4.0,-0.01857284,3.0,6.3973966,-1.0718982,1.3377016,0.0,-0.1488451,0.0,0.0,0.25694448,-0.79608333,-0.12036782,-0.51226693,1.113672,-0.23973493,-1.0258002,-0.7585205,-2.2857292,-0.2116843,-0.76895064,-1.5548958,0.0,0.6102776,2.0,0.0,0.20169689,0.0,0.31569582,0.43602467,0.0,0.0,0.0,2.5174558,-0.70725995,-0.35975835,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-1.2326899,0.1374606,0.0,0.0,235000.0
-0.6347917,1.0,0.6814095,0.09038,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,-0.064686224,-0.5172837,-1.5954599,-1.6859915,0.0,0.0,2.0,5.0,1.0,-0.5735595,-0.6877701,-0.23837602,2.0,1.0,0.0,0.0,2.0,-1.0156559,0.0,-0.28898284,1.43151,0.36234197,0.0,-1.1907613,0.0,2.0,0.116140336,-0.79608333,-0.12036782,-0.6169336,-0.8189936,-0.23973493,-1.0258002,-0.7585205,1.391643,-0.2116843,-0.76895064,0.30637714,0.0,-0.9513466,0.0,1.0,0.12024702,1.0,-1.024401,-0.7527307,1.0,1.0,0.0,-0.749517,-0.70725995,3.3662038,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-1.2326899,-1.3669846,0.0,5.0,125000.0
-0.1626299,0.0,-0.4667777,-0.08607692,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,3.0,0.0,0.0,2.0,-0.064686224,-0.5172837,-1.5623491,-1.6859915,0.0,0.0,2.0,5.0,1.0,-0.5735595,-0.6877701,-0.23837602,2.0,1.0,0.0,0.0,2.0,-1.0156559,0.0,-0.28898284,0.011328981,-1.1613541,2.0,-2.2326777,1.0,1.0,-1.5843403,0.41820383,-0.12036782,-0.8262669,-0.8189936,-0.23973493,-1.0258002,-0.7585205,-1.0599384,-0.2116843,-0.76895064,-0.9344714,0.0,-0.9513466,0.0,4.0,-4.112945,3.0,-2.364498,-2.224523,3.0,2.0,1.0,-0.749517,-0.58484674,1.7320099,-0.116461135,-0.27051347,-0.058095325,0.0,0.0,0.0,-0.08777894,-0.86209387,0.1374606,0.0,0.0,79000.0
